"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"11.03.2013","2,9190","2,9046","2,9278","2,8855","","0,60%"
"08.03.2013","2,9017","2,9431","2,9524","2,8973","","-1,36%"
"07.03.2013","2,9416","2,9605","2,9703","2,9354","","-0,69%"
"06.03.2013","2,9619","2,9707","2,9760","2,9489","","-0,30%"
"05.03.2013","2,9707","2,9775","2,9990","2,9634","","-0,21%"
"04.03.2013","2,9769","2,9812","2,9911","2,9723","","0,05%"
"01.03.2013","2,9754","3,0023","3,0061","2,9699","","-0,94%"
"28.02.2013","3,0036","2,9897","3,0099","2,9867","","0,42%"
"27.02.2013","2,9909","2,9970","3,0085","2,9809","","-0,29%"
"26.02.2013","2,9995","3,0061","3,0193","2,9941","","-0,29%"
"25.02.2013","3,0081","2,9747","3,0116","2,9637","","0,02%"
"22.02.2013","3,0076","3,0089","3,0236","2,9959","","-0,06%"
"21.02.2013","3,0095","2,9867","3,0172","2,9675","","0,68%"
"20.02.2013","2,9891","3,0133","3,0219","2,9814","","-0,86%"
"19.02.2013","3,0151","3,0345","3,0452","3,0108","","-0,70%"
"18.02.2013","3,0365","3,0510","3,0540","3,0296","","-0,63%"
"15.02.2013","3,0556","3,0314","3,0576","3,0198","","0,84%"
"14.02.2013","3,0301","3,0523","3,0549","3,0273","","-0,74%"
"13.02.2013","3,0527","3,0827","3,0911","3,0495","","-0,96%"
"12.02.2013","3,0823","3,0884","3,0922","3,0666","","-0,27%"
"11.02.2013","3,0907","3,1094","3,1124","3,0854","","-0,84%"
"08.02.2013","3,1170","3,0887","3,1306","3,0715","","0,91%"
"07.02.2013","3,0889","3,1154","3,1407","3,0757","","-0,89%"
"06.02.2013","3,1167","3,1069","3,1205","3,0992","","0,33%"
"05.02.2013","3,1065","3,1458","3,1557","3,0992","","-1,27%"
"04.02.2013","3,1465","3,1166","3,1485","3,1164","","0,78%"
"01.02.2013","3,1220","3,1549","3,1623","3,1108","","-1,10%"
"31.01.2013","3,1568","3,1451","3,1606","3,1270","","0,33%"
"30.01.2013","3,1465","3,1288","3,1588","3,1220","","0,54%"
"29.01.2013","3,1297","3,1310","3,1437","3,1194","","-0,05%"
"28.01.2013","3,1313","3,1987","3,2050","3,1274","","-2,37%"
"25.01.2013","3,2073","3,2036","3,2149","3,1949","","0,08%"
"24.01.2013","3,2048","3,2243","3,2281","3,1990","","-0,65%"
"23.01.2013","3,2257","3,2349","3,2461","3,2222","","-0,28%"
"22.01.2013","3,2349","3,2312","3,2546","3,2274","","0,12%"
"21.01.2013","3,2310","3,2304","3,2439","3,2258","","-0,25%"
"18.01.2013","3,2390","3,2611","3,2636","3,2367","","-0,69%"
"17.01.2013","3,2616","3,2681","3,2747","3,2534","","-0,22%"
"16.01.2013","3,2689","3,2696","3,2728","3,2528","","-0,05%"
"15.01.2013","3,2704","3,2646","3,2815","3,2600","","0,12%"
"14.01.2013","3,2664","3,2732","3,2823","3,2557","","-0,37%"
"11.01.2013","3,2785","3,2778","3,2916","3,2681","","0,05%"
"10.01.2013","3,2767","3,2654","3,2829","3,2588","","0,30%"
"09.01.2013","3,2670","3,2769","3,2822","3,2598","","-0,33%"
"08.01.2013","3,2779","3,2645","3,2789","3,2448","","0,36%"
"07.01.2013","3,2663","3,2690","3,2725","3,2512","","-0,09%"
"04.01.2013","3,2694","3,2946","3,2971","3,2587","","-0,75%"
"03.01.2013","3,2941","3,3218","3,3297","3,2817","","-0,91%"
"02.01.2013","3,3243","3,3266","3,3556","3,3090","","-0,10%"
"01.01.2013","3,3276","3,3241","3,3436","3,3233","","0,05%"
"31.12.2012","3,3259","3,3110","3,3330","3,3022","","0,46%"
"28.12.2012","3,3107","3,2875","3,3111","3,2799","","0,62%"
"27.12.2012","3,2904","3,3052","3,3239","3,2795","","-0,47%"
"26.12.2012","3,3059","3,3491","3,3543","3,2873","","-1,37%"
"25.12.2012","3,3518","3,3489","3,3555","3,3025","","-0,01%"
"24.12.2012","3,3521","3,3557","3,3685","3,3441","","-0,26%"
"21.12.2012","3,3608","3,3683","3,3785","3,3459","","-0,22%"
"20.12.2012","3,3682","3,3652","3,3713","3,3411","","0,05%"
"19.12.2012","3,3665","3,3928","3,4084","3,3603","","-0,81%"
"18.12.2012","3,3940","3,4003","3,4101","3,3881","","-0,22%"
"17.12.2012","3,4016","3,3701","3,4059","3,3680","","0,92%"
"14.12.2012","3,3706","3,3583","3,3784","3,3472","","0,33%"
"13.12.2012","3,3594","3,3440","3,3609","3,3370","","0,43%"
"12.12.2012","3,3449","3,3486","3,3609","3,3409","","-0,12%"
"11.12.2012","3,3490","3,3370","3,3539","3,3305","","0,33%"
"10.12.2012","3,3381","3,3252","3,3529","3,3207","","0,31%"
"07.12.2012","3,3279","3,3338","3,3546","3,3184","","-0,20%"
"06.12.2012","3,3345","3,3590","3,3661","3,3273","","-0,74%"
"05.12.2012","3,3592","3,4118","3,4169","3,3577","","-1,58%"
"04.12.2012","3,4130","3,4090","3,4253","3,3849","","-0,13%"
"03.12.2012","3,4176","3,4186","3,4364","3,3712","","-0,14%"
"30.11.2012","3,4224","3,3652","3,4257","3,3576","","1,68%"
"29.11.2012","3,3660","3,3501","3,3865","3,3413","","0,44%"
"28.11.2012","3,3513","3,3382","3,3548","3,3310","","0,40%"
"27.11.2012","3,3380","3,3383","3,3442","3,3196","","-0,01%"
"26.11.2012","3,3384","3,3366","3,3415","3,3210","","0,05%"
"23.11.2012","3,3366","3,3540","3,3748","3,3286","","-0,59%"
"22.11.2012","3,3563","3,3469","3,3571","3,3285","","0,25%"
"21.11.2012","3,3480","3,3120","3,3491","3,3032","","1,06%"
"20.11.2012","3,3130","3,3013","3,3161","3,2978","","0,19%"
"19.11.2012","3,3067","3,3098","3,3189","3,2883","","-0,14%"
"16.11.2012","3,3112","3,2767","3,3156","3,2738","","1,02%"
"15.11.2012","3,2777","3,2733","3,2823","3,2701","","0,10%"
"14.11.2012","3,2743","3,2650","3,2840","3,2594","","0,23%"
"13.11.2012","3,2667","3,2557","3,2946","3,2514","","0,30%"
"12.11.2012","3,2570","3,2528","3,2609","3,2437","","0,11%"
"09.11.2012","3,2533","3,2604","3,2917","3,2501","","-0,23%"
"08.11.2012","3,2607","3,2504","3,2637","3,2378","","0,28%"
"07.11.2012","3,2516","3,2510","3,2612","3,2427","","-0,02%"
"06.11.2012","3,2521","3,2510","3,2559","3,2431","","0,02%"
"05.11.2012","3,2515","3,2507","3,2572","3,2402","","-0,12%"
"02.11.2012","3,2553","3,2728","3,2775","3,2495","","-0,62%"
"01.11.2012","3,2755","3,2754","3,2866","3,2718","","-0,01%"
"31.10.2012","3,2759","3,2641","3,2785","3,2617","","0,36%"
"30.10.2012","3,2640","3,2594","3,2694","3,2557","","0,10%"
"29.10.2012","3,2609","3,2629","3,2640","3,2484","","-0,13%"
"26.10.2012","3,2650","3,2637","3,2711","3,2555","","0,00%"
"25.10.2012","3,2649","3,2465","3,2728","3,2441","","0,50%"
"24.10.2012","3,2485","3,2325","3,2535","3,2288","","0,45%"
"23.10.2012","3,2340","3,2407","3,2486","3,2254","","-0,23%"
"22.10.2012","3,2413","3,2443","3,2557","3,2368","","-0,10%"
"19.10.2012","3,2446","3,2507","3,2576","3,2408","","-0,19%"
"18.10.2012","3,2508","3,2775","3,2869","3,2477","","-0,89%"
"17.10.2012","3,2801","3,2782","3,2907","3,2761","","-0,05%"
"16.10.2012","3,2818","3,2707","3,2824","3,2683","","0,29%"
"15.10.2012","3,2724","3,2840","3,2876","3,2618","","-0,39%"
"12.10.2012","3,2851","3,2762","3,2885","3,2705","","0,23%"
"11.10.2012","3,2774","3,2668","3,2789","3,2617","","0,28%"
"10.10.2012","3,2681","3,2533","3,2719","3,2486","","0,43%"
"09.10.2012","3,2540","3,2536","3,2606","3,2470","","-0,03%"
"08.10.2012","3,2551","3,2781","3,2806","3,2490","","-0,66%"
"05.10.2012","3,2767","3,2684","3,2873","3,2637","","0,20%"
"04.10.2012","3,2702","3,2492","3,2736","3,2490","","0,60%"
"03.10.2012","3,2507","3,2702","3,2735","3,2467","","-0,65%"
"02.10.2012","3,2721","3,2685","3,2814","3,2639","","0,10%"
"01.10.2012","3,2689","3,2745","3,2796","3,2598","","-0,34%"
"28.09.2012","3,2801","3,2944","3,3035","3,2638","","-0,48%"
"27.09.2012","3,2960","3,2908","3,3030","3,2837","","0,16%"
"26.09.2012","3,2906","3,2884","3,2941","3,2766","","0,06%"
"25.09.2012","3,2885","3,2867","3,2976","3,2741","","0,04%"
"24.09.2012","3,2873","3,2854","3,2889","3,2741","","0,09%"
"21.09.2012","3,2843","3,2756","3,3007","3,2752","","0,20%"
"20.09.2012","3,2776","3,2823","3,2886","3,2711","","-0,21%"
"19.09.2012","3,2844","3,2855","3,2931","3,2722","","-0,04%"
"18.09.2012","3,2858","3,3014","3,3087","3,2795","","-0,55%"
"17.09.2012","3,3041","3,2649","3,3081","3,2602","","1,28%"
"14.09.2012","3,2623","3,2634","3,2858","3,2556","","-0,05%"
"13.09.2012","3,2638","3,2635","3,2704","3,2494","","-0,03%"
"12.09.2012","3,2648","3,2389","3,2686","3,2373","","0,74%"
"11.09.2012","3,2408","3,2329","3,2634","3,2314","","0,22%"
"10.09.2012","3,2336","3,2467","3,2484","3,2242","","-0,39%"
"07.09.2012","3,2463","3,2301","3,2519","3,2276","","0,46%"
"06.09.2012","3,2313","3,2422","3,2495","3,2285","","-0,37%"
"05.09.2012","3,2434","3,2413","3,2519","3,2279","","0,02%"
"04.09.2012","3,2427","3,2284","3,2478","3,2182","","0,40%"
"03.09.2012","3,2298","3,2222","3,2351","3,2161","","0,25%"
"31.08.2012","3,2218","3,2328","3,2551","3,2144","","-0,38%"
"30.08.2012","3,2342","3,2441","3,2618","3,2239","","-0,35%"
"29.08.2012","3,2456","3,2322","3,2555","3,2289","","0,37%"
"28.08.2012","3,2337","3,2110","3,2482","3,2030","","0,68%"
"27.08.2012","3,2120","3,2014","3,2149","3,1975","","0,33%"
"24.08.2012","3,2015","3,2085","3,2241","3,1929","","-0,26%"
"23.08.2012","3,2099","3,2004","3,2218","3,1970","","0,27%"
"22.08.2012","3,2013","3,1808","3,2066","3,1776","","0,63%"
"21.08.2012","3,1814","3,1677","3,1924","3,1616","","0,41%"
"20.08.2012","3,1683","3,1635","3,1779","3,1593","","0,14%"
"17.08.2012","3,1640","3,1763","3,1782","3,1578","","-0,42%"
"16.08.2012","3,1773","3,1721","3,1869","3,1628","","0,13%"
"15.08.2012","3,1732","3,1760","3,1841","3,1657","","-0,13%"
"14.08.2012","3,1774","3,1680","3,1829","3,1654","","0,25%"
"13.08.2012","3,1695","3,1574","3,1876","3,1540","","0,24%"
"10.08.2012","3,1620","3,1531","3,1677","3,1384","","0,26%"
"09.08.2012","3,1539","3,1631","3,1696","3,1446","","-0,32%"
"08.08.2012","3,1640","3,1676","3,1867","3,1576","","-0,13%"
"07.08.2012","3,1681","3,1679","3,1833","3,1600","","0,00%"
"06.08.2012","3,1680","3,1710","3,1788","3,1519","","-0,19%"
"03.08.2012","3,1741","3,1773","3,1969","3,1596","","-0,14%"
"02.08.2012","3,1784","3,1763","3,1912","3,1712","","0,06%"
"01.08.2012","3,1764","3,2221","3,2263","3,1715","","-1,46%"
"31.07.2012","3,2236","3,2057","3,2250","3,1846","","0,54%"
"30.07.2012","3,2064","3,1821","3,2085","3,1675","","0,71%"
"27.07.2012","3,1838","3,1692","3,1902","3,1598","","0,39%"
"26.07.2012","3,1714","3,1522","3,1835","3,1431","","0,60%"
"25.07.2012","3,1525","3,1724","3,1837","3,1478","","-0,65%"
"24.07.2012","3,1731","3,1592","3,1818","3,1559","","0,34%"
"23.07.2012","3,1622","3,1584","3,1726","3,1387","","0,04%"
"20.07.2012","3,1609","3,1616","3,1706","3,1514","","-0,05%"
"19.07.2012","3,1626","3,1635","3,1838","3,1581","","-0,06%"
"18.07.2012","3,1646","3,1608","3,1751","3,1467","","0,06%"
"17.07.2012","3,1627","3,1801","3,1909","3,1597","","-0,58%"
"16.07.2012","3,1810","3,1797","3,1932","3,1608","","0,26%"
"13.07.2012","3,1726","3,1428","3,1780","3,1384","","0,97%"
"12.07.2012","3,1421","3,1530","3,1666","3,1399","","-0,39%"
"11.07.2012","3,1543","3,1529","3,1700","3,1497","","-0,02%"
"10.07.2012","3,1549","3,1527","3,1667","3,1395","","-0,02%"
"09.07.2012","3,1555","3,1386","3,1582","3,1365","","0,45%"
"06.07.2012","3,1414","3,1342","3,1688","3,1304","","0,21%"
"05.07.2012","3,1349","3,1595","3,1666","3,1226","","-0,87%"
"04.07.2012","3,1625","3,1614","3,1787","3,1387","","0,01%"
"03.07.2012","3,1623","3,1139","3,1690","3,0997","","1,49%"
"02.07.2012","3,1158","3,1527","3,1549","3,1111","","-1,29%"
"29.06.2012","3,1565","3,2205","3,2559","3,1400","","-2,02%"
"28.06.2012","3,2215","3,2304","3,2543","3,2131","","-0,36%"
"27.06.2012","3,2330","3,2396","3,2627","3,2249","","-0,24%"
"26.06.2012","3,2409","3,2090","3,2486","3,2069","","0,97%"
"25.06.2012","3,2098","3,2206","3,2327","3,2082","","-0,42%"
"22.06.2012","3,2233","3,2169","3,2256","3,1940","","0,21%"
"21.06.2012","3,2166","3,1810","3,2174","3,1703","","1,08%"
"20.06.2012","3,1822","3,1894","3,2026","3,1747","","-0,20%"
"19.06.2012","3,1887","3,2325","3,2388","3,1860","","-1,42%"
"18.06.2012","3,2346","3,2212","3,2404","3,1977","","0,46%"
"15.06.2012","3,2197","3,1979","3,2260","3,1781","","0,63%"
"14.06.2012","3,1996","3,2126","3,2234","3,1857","","-0,42%"
"13.06.2012","3,2130","3,2190","3,2231","3,1886","","-0,26%"
"12.06.2012","3,2215","3,1952","3,2252","3,1795","","0,77%"
"11.06.2012","3,1969","3,1390","3,1997","3,1301","","2,21%"
"08.06.2012","3,1279","3,1549","3,1576","3,1165","","-0,90%"
"07.06.2012","3,1562","3,1479","3,1730","3,1357","","0,23%"
"06.06.2012","3,1491","3,1117","3,1512","3,1104","","1,11%"
"05.06.2012","3,1144","3,1618","3,1690","3,0967","","-1,51%"
"04.06.2012","3,1623","3,1350","3,1680","3,1250","","0,90%"
"01.06.2012","3,1341","3,1150","3,1521","3,0857","","0,59%"
"31.05.2012","3,1157","3,1193","3,1388","3,0931","","-0,17%"
"30.05.2012","3,1210","3,1139","3,1313","3,0970","","0,30%"
"29.05.2012","3,1118","3,1095","3,1321","3,0979","","0,06%"
"28.05.2012","3,1100","3,1102","3,1196","3,0930","","0,06%"
"25.05.2012","3,1080","3,1783","3,1833","3,1046","","-2,23%"
"24.05.2012","3,1789","3,1862","3,2218","3,1691","","-0,24%"
"23.05.2012","3,1865","3,2964","3,3134","3,1813","","-3,28%"
"22.05.2012","3,2944","3,2300","3,2969","3,2152","","1,94%"
"21.05.2012","3,2316","3,1980","3,2465","3,1898","","0,95%"
"18.05.2012","3,2011","3,1699","3,2519","3,1503","","0,88%"
"17.05.2012","3,1733","3,1810","3,1868","3,1462","","-0,32%"
"16.05.2012","3,1834","3,2008","3,2034","3,1629","","-0,58%"
"15.05.2012","3,2019","3,2105","3,2122","3,1761","","-0,27%"
"14.05.2012","3,2105","3,1560","3,2307","3,1542","","1,60%"
"11.05.2012","3,1598","3,1488","3,1644","3,1176","","0,24%"
"10.05.2012","3,1523","3,1786","3,1878","3,1386","","-0,89%"
"09.05.2012","3,1805","3,1261","3,1835","3,1208","","1,48%"
"08.05.2012","3,1340","3,1084","3,1381","3,0952","","0,83%"
"07.05.2012","3,1081","3,1119","3,1274","3,1038","","-0,19%"
"04.05.2012","3,1140","3,0873","3,1197","3,0808","","0,83%"
"03.05.2012","3,0884","3,1159","3,1321","3,0841","","-0,91%"
"02.05.2012","3,1168","3,0870","3,1259","3,0808","","0,90%"
"01.05.2012","3,0891","3,0911","3,0954","3,0816","","-0,31%"
"30.04.2012","3,0986","3,0676","3,1042","3,0563","","0,99%"
"27.04.2012","3,0681","3,0492","3,0715","3,0443","","0,60%"
"26.04.2012","3,0499","3,0358","3,0604","3,0343","","0,39%"
"25.04.2012","3,0380","3,0369","3,0503","3,0183","","0,00%"
"24.04.2012","3,0380","3,0312","3,0404","3,0217","","0,19%"
"23.04.2012","3,0321","3,0187","3,0434","3,0084","","0,41%"
"20.04.2012","3,0196","3,0176","3,0396","2,9999","","0,00%"
"19.04.2012","3,0196","3,0087","3,0407","3,0064","","0,30%"
"18.04.2012","3,0106","2,9623","3,0191","2,9573","","1,59%"
"17.04.2012","2,9635","2,9352","2,9654","2,9285","","0,87%"
"16.04.2012","2,9380","2,9112","2,9414","2,8994","","0,91%"
"13.04.2012","2,9116","2,9140","2,9255","2,9060","","-0,16%"
"12.04.2012","2,9162","2,9185","2,9438","2,9063","","-0,14%"
"11.04.2012","2,9204","2,9077","2,9242","2,9021","","0,41%"
"10.04.2012","2,9085","2,8871","2,9122","2,8709","","0,66%"
"09.04.2012","2,8893","2,8935","2,9055","2,8835","","-0,14%"
"06.04.2012","2,8934","2,8817","2,8944","2,8810","","0,39%"
"05.04.2012","2,8822","2,9007","2,9076","2,8808","","-0,66%"
"04.04.2012","2,9014","2,9029","2,9123","2,8939","","-0,13%"
"03.04.2012","2,9051","2,9349","2,9415","2,8998","","-1,09%"
"02.04.2012","2,9371","2,9240","2,9410","2,9166","","0,43%"
"30.03.2012","2,9246","2,9060","2,9337","2,9018","","0,58%"
"29.03.2012","2,9078","2,8951","2,9219","2,8940","","0,41%"
"28.03.2012","2,8959","2,9041","2,9089","2,8762","","-0,38%"
"27.03.2012","2,9070","2,9005","2,9097","2,8863","","0,16%"
"26.03.2012","2,9025","2,8723","2,9051","2,8583","","1,03%"
"23.03.2012","2,8730","2,8765","2,8978","2,8670","","-0,19%"
"22.03.2012","2,8784","2,8906","2,8991","2,8687","","-0,50%"
"21.03.2012","2,8928","2,8758","2,8968","2,8732","","0,53%"
"20.03.2012","2,8775","2,8927","2,9070","2,8730","","-0,58%"
"19.03.2012","2,8942","2,8517","2,8964","2,8479","","1,46%"
"16.03.2012","2,8526","2,8255","2,8598","2,8217","","0,93%"
"15.03.2012","2,8262","2,8279","2,8440","2,7975","","-0,13%"
"14.03.2012","2,8299","2,8140","2,8605","2,8036","","0,49%"
"13.03.2012","2,8161","2,8106","2,8562","2,8080","","0,09%"
"12.03.2012","2,8136","2,8063","2,8647","2,7945","","0,20%"
"09.03.2012","2,8079","2,7864","2,8161","2,7708","","0,71%"
"08.03.2012","2,7881","2,7792","2,8138","2,7724","","0,25%"
"07.03.2012","2,7812","2,7631","2,7904","2,7573","","0,65%"
"06.03.2012","2,7633","2,7579","2,7818","2,7393","","0,17%"
"05.03.2012","2,7587","2,7398","2,7630","2,7294","","0,64%"
"02.03.2012","2,7412","2,7326","2,7500","2,7233","","0,26%"
"01.03.2012","2,7342","2,7296","2,7574","2,7252","","0,01%"
"29.02.2012","2,7340","2,6951","2,7493","2,6887","","1,42%"
"28.02.2012","2,6957","2,7019","2,7119","2,6879","","-0,22%"
"27.02.2012","2,7016","2,7144","2,7231","2,6918","","-0,50%"
"24.02.2012","2,7153","2,6974","2,7182","2,6930","","0,63%"
"23.02.2012","2,6984","2,6726","2,6986","2,6633","","0,94%"
"22.02.2012","2,6734","2,7093","2,7156","2,6684","","-1,39%"
"21.02.2012","2,7111","2,7218","2,7254","2,7079","","-0,42%"
"20.02.2012","2,7226","2,7209","2,7285","2,7187","","0,27%"
"17.02.2012","2,7154","2,7106","2,7234","2,7035","","0,10%"
"16.02.2012","2,7126","2,7127","2,7249","2,7028","","-0,04%"
"15.02.2012","2,7137","2,7002","2,7157","2,6884","","0,54%"
"14.02.2012","2,6992","2,7054","2,7074","2,6894","","-0,27%"
"13.02.2012","2,7066","2,7141","2,7260","2,7017","","-0,09%"
"10.02.2012","2,7091","2,7135","2,7347","2,7053","","-0,21%"
"09.02.2012","2,7149","2,7224","2,7402","2,7132","","-0,28%"
"08.02.2012","2,7226","2,7438","2,7485","2,7099","","-0,81%"
"07.02.2012","2,7449","2,7317","2,7478","2,7204","","0,47%"
"06.02.2012","2,7320","2,7137","2,7351","2,6989","","0,64%"
"03.02.2012","2,7145","2,7177","2,7329","2,7079","","-0,13%"
"02.02.2012","2,7180","2,7440","2,7508","2,7134","","-0,96%"
"01.02.2012","2,7443","2,7557","2,7603","2,7350","","-0,30%"
"31.01.2012","2,7526","2,7443","2,7674","2,7236","","0,26%"
"30.01.2012","2,7454","2,7305","2,7566","2,7191","","0,42%"
"27.01.2012","2,7338","2,7452","2,7517","2,7267","","-0,43%"
"26.01.2012","2,7455","2,7553","2,7669","2,7128","","-0,43%"
"25.01.2012","2,7574","2,7460","2,7605","2,7303","","0,42%"
"24.01.2012","2,7458","2,7296","2,7568","2,7257","","0,46%"
"23.01.2012","2,7333","2,7279","2,7394","2,7200","","0,02%"
"20.01.2012","2,7328","2,7336","2,7466","2,7241","","-0,04%"
"19.01.2012","2,7338","2,7258","2,7458","2,7132","","0,36%"
"18.01.2012","2,7241","2,7406","2,7511","2,7158","","-0,63%"
"17.01.2012","2,7415","2,7357","2,7520","2,7159","","0,20%"
"16.01.2012","2,7359","2,7266","2,7400","2,7258","","0,01%"
"13.01.2012","2,7355","2,7262","2,7569","2,7125","","0,28%"
"12.01.2012","2,7278","2,7623","2,7698","2,7203","","-1,28%"
"11.01.2012","2,7632","2,7852","2,7937","2,7515","","-0,83%"
"10.01.2012","2,7862","2,8328","2,8415","2,7725","","-1,65%"
"09.01.2012","2,8329","2,8636","2,8722","2,8250","","-1,19%"
"06.01.2012","2,8670","2,8553","2,8690","2,8360","","0,39%"
"05.01.2012","2,8558","2,8605","2,8752","2,8385","","-0,22%"
"04.01.2012","2,8620","2,8628","2,8716","2,8385","","-0,07%"
"03.01.2012","2,8639","2,9016","2,9222","2,8612","","-1,30%"
"02.01.2012","2,9016","2,8872","2,9055","2,8742","","0,23%"
"30.12.2011","2,8949","2,8743","2,9017","2,8724","","0,65%"
"29.12.2011","2,8761","2,8956","2,9055","2,8664","","-0,68%"
"28.12.2011","2,8958","2,9155","2,9205","2,8921","","-0,71%"
"27.12.2011","2,9164","2,8996","2,9199","2,8932","","0,55%"
"26.12.2011","2,9005","2,8929","2,9097","2,8918","","0,17%"
"23.12.2011","2,8957","2,9084","2,9174","2,8929","","-0,48%"
"22.12.2011","2,9097","2,9151","2,9265","2,8975","","-0,23%"
"21.12.2011","2,9165","2,8883","2,9202","2,8877","","0,92%"
"20.12.2011","2,8898","2,8960","2,9234","2,8790","","-0,22%"
"19.12.2011","2,8962","2,8776","2,9061","2,8630","","0,74%"
"16.12.2011","2,8750","2,8844","2,8927","2,8578","","-0,34%"
"15.12.2011","2,8849","2,9063","2,9227","2,8730","","-0,73%"
"14.12.2011","2,9062","2,8854","2,9151","2,8814","","0,64%"
"13.12.2011","2,8876","2,8720","2,8971","2,8561","","0,49%"
"12.12.2011","2,8736","2,8133","2,8792","2,7921","","2,06%"
"09.12.2011","2,8156","2,8468","2,8579","2,8124","","-1,16%"
"08.12.2011","2,8487","2,8254","2,8566","2,8042","","0,77%"
"07.12.2011","2,8269","2,7936","2,8288","2,7910","","1,17%"
"06.12.2011","2,7942","2,7917","2,8070","2,7779","","-0,02%"
"05.12.2011","2,7947","2,7990","2,8087","2,7808","","-0,01%"
"02.12.2011","2,7950","2,8217","2,8266","2,7818","","-1,04%"
"01.12.2011","2,8244","2,8375","2,8488","2,8015","","-0,48%"
"30.11.2011","2,8379","2,8774","2,8837","2,8241","","-1,45%"
"29.11.2011","2,8796","2,8739","2,9022","2,8669","","0,20%"
"28.11.2011","2,8738","2,9269","2,9494","2,8679","","-1,68%"
"25.11.2011","2,9228","2,9392","2,9628","2,9035","","-0,60%"
"24.11.2011","2,9405","2,8981","2,9499","2,8732","","1,48%"
"23.11.2011","2,8975","2,8417","2,9062","2,8256","","1,89%"
"22.11.2011","2,8438","2,8274","2,8627","2,8139","","0,54%"
"21.11.2011","2,8285","2,8193","2,8443","2,7984","","0,26%"
"18.11.2011","2,8212","2,8009","2,8277","2,7951","","0,70%"
"17.11.2011","2,8015","2,7822","2,8175","2,7732","","0,66%"
"16.11.2011","2,7832","2,8016","2,8160","2,7814","","-0,70%"
"15.11.2011","2,8028","2,8092","2,8167","2,7932","","-0,27%"
"14.11.2011","2,8103","2,8013","2,8262","2,7735","","0,34%"
"11.11.2011","2,8008","2,8049","2,8140","2,7894","","-0,22%"
"10.11.2011","2,8071","2,8318","2,8391","2,7977","","-0,92%"
"09.11.2011","2,8332","2,7875","2,8388","2,7666","","1,65%"
"08.11.2011","2,7871","2,8030","2,8148","2,7856","","-0,58%"
"07.11.2011","2,8035","2,8153","2,8279","2,7944","","-0,21%"
"04.11.2011","2,8095","2,7833","2,8182","2,7641","","0,74%"
"03.11.2011","2,7890","2,7690","2,7973","2,7457","","0,74%"
"02.11.2011","2,7685","2,7818","2,8003","2,7313","","-0,52%"
"01.11.2011","2,7830","2,7601","2,8053","2,7313","","0,73%"
"31.10.2011","2,7627","2,6959","2,7665","2,6692","","2,46%"
"28.10.2011","2,6963","2,7510","2,7612","2,6933","","-2,03%"
"27.10.2011","2,7523","2,8051","2,8197","2,7409","","-2,11%"
"26.10.2011","2,8115","2,8252","2,8326","2,7937","","-0,49%"
"25.10.2011","2,8253","2,7991","2,8308","2,7765","","0,91%"
"24.10.2011","2,7998","2,8291","2,8436","2,7914","","-1,12%"
"21.10.2011","2,8315","2,8121","2,8499","2,8050","","0,65%"
"20.10.2011","2,8131","2,7952","2,8443","2,7800","","0,60%"
"19.10.2011","2,7962","2,7515","2,8034","2,7500","","1,59%"
"18.10.2011","2,7525","2,7907","2,8072","2,7441","","-1,41%"
"17.10.2011","2,7920","2,7389","2,7969","2,7257","","1,90%"
"14.10.2011","2,7400","2,7583","2,7660","2,7286","","-0,71%"
"13.10.2011","2,7595","2,7940","2,7978","2,7345","","-1,28%"
"12.10.2011","2,7953","2,7668","2,8044","2,7578","","1,02%"
"11.10.2011","2,7671","2,7591","2,7857","2,7304","","0,25%"
"10.10.2011","2,7603","2,7556","2,7805","2,7172","","0,12%"
"07.10.2011","2,7569","2,7474","2,7817","2,7269","","0,31%"
"06.10.2011","2,7485","2,8325","2,8396","2,7421","","-3,00%"
"05.10.2011","2,8335","2,8731","2,8747","2,8206","","-1,51%"
"04.10.2011","2,8769","2,9201","2,9265","2,8724","","-1,47%"
"03.10.2011","2,9198","2,9252","2,9655","2,8945","","-0,29%"
"30.09.2011","2,9284","2,8759","2,9610","2,8615","","1,74%"
"29.09.2011","2,8784","2,8594","2,8937","2,8500","","0,61%"
"28.09.2011","2,8609","2,8204","2,8750","2,8124","","1,41%"
"27.09.2011","2,8211","2,8350","2,8479","2,7979","","-0,52%"
"26.09.2011","2,8359","2,8342","2,8929","2,8089","","0,01%"
"23.09.2011","2,8356","2,9195","2,9604","2,8195","","-2,86%"
"22.09.2011","2,9192","2,9206","2,9959","2,7499","","-0,03%"
"21.09.2011","2,9200","2,8099","2,9304","2,7867","","3,87%"
"20.09.2011","2,8112","2,8229","2,8319","2,7782","","-0,48%"
"19.09.2011","2,8247","2,7242","2,8264","2,7168","","3,25%"
"16.09.2011","2,7357","2,6923","2,7455","2,6832","","1,53%"
"15.09.2011","2,6944","2,7010","2,7189","2,6884","","-0,30%"
"14.09.2011","2,7024","2,6969","2,7416","2,6846","","0,12%"
"13.09.2011","2,6992","2,7008","2,7191","2,6844","","-0,10%"
"12.09.2011","2,7020","2,6468","2,7281","2,6403","","1,69%"
"09.09.2011","2,6570","2,6474","2,6770","2,6365","","0,32%"
"08.09.2011","2,6485","2,6433","2,6632","2,6310","","0,14%"
